threshold,accuracy,precision,recall,f1,tp,fp,tn,fn,cost_per_tx
0.7744,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.7842,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.794,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.8038,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.8136,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.8234,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.8331999999999999,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.843,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.8528,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.8626,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.8724,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.8822,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.892,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.9017999999999999,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.9116,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.9214,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.9312,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.941,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.9508,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.9606,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.9703999999999999,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.9802,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
0.99,0.9990344440153085,0.7263157894736842,0.7040816326530612,0.7150259067357513,69,26,56838,29,0.010638671394965065
