threshold,precision_fraud,recall_fraud,f1_fraud
0.3,0.03344867358708189,0.8877551020408163,0.0644683216005928
0.5,0.03344867358708189,0.8877551020408163,0.0644683216005928
0.7,0.04697624190064795,0.8877551020408163,0.08923076923076922
