threshold,precision,recall,f1,specificity,balanced_accuracy,tp,fp,tn,fn,cost_per_tx
0.8234,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.8331999999999999,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.843,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.8528,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.8626,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.8724,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.8822,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.892,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.9017999999999999,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.9116,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.9214,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.9312,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.941,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.9508,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.9606,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.9703999999999999,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.9802,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
0.99,0.7263157894736842,0.7040816326530612,0.7150259067357513,0.9995427687113112,0.8518122006821862,69,26,56838,29,0.010638671394965065
