mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
5.751702626546224,0.993929661338893,0.03187100092569987,0.0016167664145505004,balanced,,10,2,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.7448979591836735,0.8775510204081632,0.8181818181818182,0.8135435992578851,0.05425460637369453,38
5.656200011571248,1.0196306773980714,0.03362313906351725,0.0033848412625011736,balanced,,10,10,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7448979591836735,0.8775510204081632,0.8181818181818182,0.8135435992578851,0.05425460637369453,38
5.531741221745809,0.6291879588725803,0.030655701955159504,0.001033763866504367,balanced,,5,10,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7244897959183674,0.8673469387755102,0.8080808080808081,0.7999725142582285,0.058602327245377596,41
5.557693401972453,0.6638548862919623,0.029117743174235027,0.0017694051834977911,balanced,,5,2,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7244897959183674,0.8673469387755102,0.8080808080808081,0.7999725142582285,0.058602327245377596,41
5.53628404935201,0.6614541446188373,0.030132532119750977,0.0017727617363686372,balanced,,1,50,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 50}",0.7040816326530612,0.8673469387755102,0.797979797979798,0.7898027898027898,0.06690310228412125,43
3.7972541650136313,0.0067043512489342125,0.030232588450113933,0.0011758782782598923,,5,5,50,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 50}",0.7040816326530612,0.8469387755102041,0.7777777777777778,0.7762660619803476,0.05833097964670051,44
3.8013437589009604,0.04590123537703409,0.03038501739501953,0.0008115879329651403,,5,10,50,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.7040816326530612,0.8469387755102041,0.7777777777777778,0.7762660619803476,0.05833097964670051,44
5.362473726272583,0.07657977525923713,0.0360262393951416,0.004523512758707001,,7,10,50,"{'class_weight': None, 'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.7040816326530612,0.8469387755102041,0.7777777777777778,0.7762660619803476,0.05833097964670051,44
7.2585062980651855,0.1830303068443902,0.032848199208577476,0.0044523324347489224,,9,5,50,"{'class_weight': None, 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 50}",0.7040816326530612,0.8469387755102041,0.7777777777777778,0.7762660619803476,0.05833097964670051,44
13.446635405222574,0.6819754012104777,0.036381165186564125,0.0017487588108407578,,,5,50,"{'class_weight': None, 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 50}",0.7040816326530612,0.8469387755102041,0.7777777777777778,0.7762660619803476,0.05833097964670051,44
14.850657939910889,0.9325586928408447,0.04039780298868815,0.00010566728879192703,,,10,50,"{'class_weight': None, 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.7040816326530612,0.8469387755102041,0.7777777777777778,0.7762660619803476,0.05833097964670051,44
5.349719524383545,0.07122392709073516,0.030997673670450848,0.0015426953990631046,,7,5,50,"{'class_weight': None, 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 50}",0.7040816326530612,0.8469387755102041,0.7777777777777778,0.7762660619803476,0.05833097964670051,44
9.185752550760904,0.18129100105470927,0.036574999491373696,0.0012552313547377375,,9,10,50,"{'class_weight': None, 'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.7040816326530612,0.8469387755102041,0.7777777777777778,0.7762660619803476,0.05833097964670051,44
3.81466007232666,0.012321514375550874,0.031136353810628254,0.001324991046551999,,5,1,50,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 50}",0.7040816326530612,0.8367346938775511,0.7777777777777778,0.77286470143613,0.054266701898501295,52
6.711084604263306,0.11008038682241604,0.030400911966959637,0.0008956167258419507,,9,1,50,"{'class_weight': None, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 50}",0.6836734693877551,0.8367346938775511,0.7878787878787878,0.769428983714698,0.0638343223553436,53
16.107760032018025,0.812862624429391,0.0531160831451416,0.01510556891416471,,,1,50,"{'class_weight': None, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 50}",0.6836734693877551,0.8367346938775511,0.7878787878787878,0.769428983714698,0.0638343223553436,53
5.578256209691365,0.07773541060890977,0.03292981783548991,0.00092074506651562,,7,1,50,"{'class_weight': None, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 50}",0.6836734693877551,0.8367346938775511,0.7878787878787878,0.769428983714698,0.0638343223553436,53
5.2697272300720215,0.06555426775798628,0.029149929682413738,0.00035992395685887675,,7,1,2,"{'class_weight': None, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.6938775510204082,0.7755102040816326,0.8181818181818182,0.7625231910946196,0.051571210239676916,56
3.8215333620707193,0.012457776506154717,0.02973206837972005,0.0011143000555034162,,5,1,2,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7040816326530612,0.7653061224489796,0.8181818181818182,0.7625231910946196,0.046622752775989124,56
14.158854325612387,0.8247017203111524,0.03964455922444662,0.003897661672820974,,,1,2,"{'class_weight': None, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.6938775510204082,0.7755102040816326,0.8080808080808081,0.7591561877276162,0.04803600294904869,58
6.733493328094482,0.04557628362319776,0.029912948608398438,0.0016013776062932218,,9,1,2,"{'class_weight': None, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.6938775510204082,0.7755102040816326,0.8080808080808081,0.7591561877276162,0.04803600294904869,58
5.4167600472768145,0.044539204770371515,0.029302120208740234,0.001300239294270428,,7,10,10,"{'class_weight': None, 'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.673469387755102,0.826530612244898,0.7676767676767676,0.755892255892256,0.06304014937100748,60
3.7911051909128823,0.02804420862290308,0.03462696075439453,0.005898267475161488,,5,10,10,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.673469387755102,0.826530612244898,0.7676767676767676,0.755892255892256,0.06304014937100748,60
3.8613150119781494,0.04474259822426403,0.034777164459228516,0.008231743715210788,,5,10,2,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.673469387755102,0.826530612244898,0.7676767676767676,0.755892255892256,0.06304014937100748,60
8.795937061309814,0.4748293057169599,0.0453343391418457,0.015013001886267002,,9,10,10,"{'class_weight': None, 'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.673469387755102,0.826530612244898,0.7676767676767676,0.755892255892256,0.06304014937100748,60
7.476288557052612,0.3884761818573576,0.031961520512898765,0.0020597934151956165,,9,10,2,"{'class_weight': None, 'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.673469387755102,0.826530612244898,0.7676767676767676,0.755892255892256,0.06304014937100748,60
12.807016372680664,0.8986400020450679,0.034599622090657554,0.0006011132520071053,,,10,2,"{'class_weight': None, 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.673469387755102,0.826530612244898,0.7676767676767676,0.755892255892256,0.06304014937100748,60
12.98494060834249,0.8291387391625579,0.037406603495279946,0.0036012890076019006,,,10,10,"{'class_weight': None, 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.673469387755102,0.826530612244898,0.7676767676767676,0.755892255892256,0.06304014937100748,60
